,DATE,GX1 Index,CF1 Index,ST1 Index,EO1 Index,AJ1 Index,PP1 Index,IB1 Index,BE1 Index
4893,2018-10-04,12244.14,5410.85,20612.93,544.12,1779.31,5254.19,9314.5,3714.75
4894,2018-10-05,12111.9,5359.36,20345.96,539.51,1730.48,5203.9,9253.9,3686.66
4895,2018-10-08,11947.16,5300.25,19851.47,533.52,1682.1,5122.99,9199.2,3639.22
4896,2018-10-09,11977.22,5318.55,20062.25,536.95,1644.23,5148.81,9260.5,3653.13
4897,2018-10-10,11712.5,5206.22,19719.04,528.03,1639.4,5035.86,9162.9,3575.34
4898,2018-10-11,11539.35,5106.37,19356.61,517.89,1645.18,4994.35,9007.9,3502.78
4899,2018-10-12,11523.81,5095.98,19255.98,516.29,1649.78,5006.81,8902.0,3505.03
4900,2018-10-15,11614.16,5095.07,19287.64,518.36,1661.23,4996.54,8923.7,3506.48
4901,2018-10-16,11776.55,5173.05,19717.83,526.18,1697.62,5042.74,9074.7,3563.94
4902,2018-10-17,11715.03,5144.95,19454.99,527.58,1677.2,5058.08,8997.2,3559.97
4903,2018-10-18,11589.21,5116.79,19087.53,523.87,1665.74,5060.36,8889.6,3538.08
4904,2018-10-19,11553.83,5084.66,19080.16,525.17,1650.85,5026.02,8892.1,3521.27
4905,2018-10-22,11524.34,5053.31,18966.22,519.08,1656.3,5019.07,8806.5,3510.38
4906,2018-10-23,11274.28,4967.69,18802.47,510.86,1633.43,4932.55,8726.1,3437.39
4907,2018-10-24,11191.63,4953.09,18485.46,507.8,1669.48,4932.2,8677.4,3427.72
4908,2018-10-25,11307.12,5032.3,18815.32,513.16,1670.09,4988.15,8785.2,3400.02
4909,2018-10-26,11200.62,4967.37,18683.27,507.52,1664.09,4924.95,8730.4,3373.51
4910,2018-10-29,11335.48,4989.35,19039.85,509.4,1684.27,4952.31,8821.2,3406.02
4911,2018-10-30,11287.39,4978.53,18998.8,510.73,1667.97,5006.86,8806.1,3396.49
4912,2018-10-31,11447.51,5093.44,19050.22,518.71,1683.67,5030.71,8893.5,3447.07
4913,2018-11-01,11468.54,5085.78,19185.14,520.8,1633.79,5014.63,8954.8,3503.26
4914,2018-11-02,11518.99,5102.13,19390.34,521.8,1636.94,4979.51,8993.0,3521.93
4915,2018-11-05,11494.96,5101.39,19281.03,521.94,1633.63,4987.67,9010.7,3508.34
4916,2018-11-06,11484.34,5075.19,19268.29,522.31,1660.99,4977.68,8988.9,3498.06
4917,2018-11-07,11579.1,5137.94,19540.94,528.57,1680.95,5015.34,9167.9,3561.87
4918,2018-11-08,11527.32,5131.45,19429.14,528.48,1692.54,5020.71,9177.0,3552.23
4919,2018-11-09,11529.16,5106.75,19258.11,529.55,1700.29,5020.43,9134.8,3556.31
4920,2018-11-12,11325.44,5059.09,19055.92,526.1,1674.92,4992.03,9076.3,3523.71
4921,2018-11-13,11472.22,5101.85,19226.52,529.61,1698.31,4955.6,9145.4,3548.61
4922,2018-11-14,11412.53,5068.85,19077.47,527.14,1668.72,4959.68,9106.6,3538.83
4923,2018-11-15,11353.67,5033.62,18905.36,524.89,1658.95,4916.67,9073.5,3526.18
4924,2018-11-16,11341.0,5025.2,18878.31,522.43,1635.82,4913.93,9056.8,3529.82
4925,2018-11-19,11244.54,4985.45,18823.13,518.9,1617.1,4903.59,9006.3,3503.4
4926,2018-11-20,11066.41,4924.89,18471.38,510.48,1548.58,4829.53,8866.5,3430.47
4927,2018-11-21,11244.17,4975.5,18731.55,517.34,1571.0,4859.96,8960.6,3471.36
4928,2018-11-22,11138.49,4938.14,18603.04,514.1,1570.4,4818.85,8906.2,3426.89
4929,2018-11-23,11192.69,4946.95,18714.9,513.85,1576.3,4800.59,8916.7,3441.43
4930,2018-11-26,11354.72,4994.98,19233.45,518.91,1580.31,4860.79,9091.2,3475.27
4931,2018-11-27,11309.11,4983.15,19150.38,519.56,1594.45,4836.18,9085.6,3484.43
4932,2018-11-28,11298.88,4983.24,19115.16,519.58,1598.16,4870.14,9102.7,3474.0
4933,2018-11-29,11298.23,5006.25,19159.6,520.28,1633.34,4905.49,9098.9,3491.99
4934,2018-11-30,11257.24,5003.92,19188.97,519.37,1657.17,4914.14,9077.2,3487.9
4935,2018-12-03,11465.46,5053.98,19622.36,523.87,1734.67,4989.02,9179.6,3526.67
4936,2018-12-04,11335.32,5012.66,19353.43,523.23,1727.76,4938.51,9061.7,3482.91
4937,2018-12-05,11200.24,4944.37,19328.7,516.04,1720.96,4921.15,9012.2,3442.56
4938,2018-12-06,10810.98,4780.46,18643.83,498.92,1705.11,4817.69,8764.5,3324.8
4939,2018-12-07,10788.09,4813.13,18741.98,503.98,1697.22,4836.73,8815.5,3344.59
4940,2018-12-10,10622.07,4742.38,18410.13,495.31,1669.98,4791.29,8660.0,3286.92
4941,2018-12-11,10780.51,4806.2,18591.01,501.01,1663.18,4778.06,8735.5,3334.79
4942,2018-12-12,10929.43,4909.45,18945.8,509.72,1695.31,4842.58,8853.4,3401.24
4943,2018-12-13,10924.7,4896.92,19048.83,508.27,1705.64,4823.06,8926.3,3401.22
4944,2018-12-14,10865.77,4853.7,18910.79,506.53,1699.55,4803.42,8886.1,3384.29
4945,2018-12-17,10772.2,4799.87,18693.45,500.08,1664.07,4730.62,8812.5,3331.26
4946,2018-12-18,10740.89,4754.08,18644.85,494.45,1644.12,4702.63,8700.8,3316.68
4947,2018-12-19,10766.21,4777.45,18941.9,495.99,1625.73,4744.15,8769.1,3326.84
4948,2018-12-20,10611.1,4692.46,18576.9,485.97,1610.47,4674.81,8596.5,3247.47
4949,2018-12-21,10633.82,4694.38,18397.19,484.81,1595.95,4649.97,8556.8,3240.98
4950,2018-12-24,10633.82,4626.39,18397.19,478.34,1595.95,4640.14,8480.6,3210.08
4951,2018-12-25,10633.82,4626.39,18397.19,478.34,1595.95,4640.14,8480.6,3210.08
4952,2018-12-26,10633.82,4626.39,18397.19,478.34,1595.95,4640.14,8480.6,3210.08
4953,2018-12-27,10381.51,4598.61,18064.62,476.03,1569.83,4587.45,8363.9,3164.98
4954,2018-12-28,10558.96,4678.74,18324.03,484.17,1588.44,4647.16,8493.7,3209.0
4955,2018-12-31,10558.96,4730.69,18324.03,487.88,1608.4,4731.47,8539.9,3243.63
4956,2019-01-01,10558.96,4730.69,18324.03,487.88,1608.4,4731.47,8539.9,3243.63
4957,2019-01-02,10580.19,4689.39,18330.99,486.57,1595.56,4740.85,8550.0,3223.14
4958,2019-01-03,10416.66,4611.49,18218.4,480.41,1600.54,4746.06,8523.3,3221.5
4959,2019-01-04,10767.69,4737.12,18831.79,492.01,1627.3,4880.01,8737.8,3317.05
4960,2019-01-07,10747.81,4719.17,18953.27,491.75,1637.25,4923.87,8776.3,3340.78
4961,2019-01-08,10803.98,4773.27,19000.14,493.69,1649.73,4909.74,8847.3,3382.97
4962,2019-01-09,10893.32,4813.58,19179.16,496.21,1685.6,4923.97,8823.6,3404.26
4963,2019-01-10,10921.59,4805.66,19300.74,497.77,1665.78,4923.75,8856.8,3413.16
4964,2019-01-11,10887.46,4781.34,19290.09,498.65,1685.49,4958.61,8877.1,3411.73
4965,2019-01-14,10855.91,4762.75,19171.48,494.99,1677.29,4950.51,8818.6,3394.55
4966,2019-01-15,10891.79,4786.17,19165.48,498.2,1656.86,5002.63,8850.1,3422.0
4967,2019-01-16,10931.24,4810.74,19477.77,499.87,1658.28,4998.62,8912.7,3446.97
4968,2019-01-17,10918.62,4794.37,19470.38,499.84,1642.67,5029.68,8908.6,3429.72
4969,2019-01-18,11205.54,4875.93,19708.06,509.7,1651.64,5068.02,9069.1,3483.48
4970,2019-01-21,11136.2,4867.78,19638.64,509.88,1652.28,5087.36,9053.8,3465.29
4971,2019-01-22,11090.11,4847.53,19437.27,506.75,1676.79,5068.75,9037.5,3449.2
4972,2019-01-23,11071.54,4840.38,19400.15,507.46,1683.23,5086.01,9128.8,3457.39
4973,2019-01-24,11130.18,4871.96,19564.48,510.08,1685.47,5101.73,9150.0,3458.28
4974,2019-01-25,11281.79,4925.82,19810.52,515.1,1685.85,5152.04,9185.2,3496.96
4975,2019-01-28,11210.31,4888.58,19608.13,510.88,1678.21,5089.92,9062.4,3466.66
4976,2019-01-29,11218.83,4928.18,19701.6,515.0,1689.48,5110.44,9119.1,3477.6
4977,2019-01-30,11181.66,4974.76,19771.55,518.48,1687.74,5118.56,9071.5,3488.4
4978,2019-01-31,11173.1,4992.72,19730.78,520.63,1682.67,5129.02,9056.7,3491.62
4979,2019-02-01,11180.66,5019.26,19576.77,523.24,1705.66,5115.02,9019.4,3507.84
4980,2019-02-04,11176.58,5000.19,19605.6,525.68,1720.21,5093.85,8975.2,3506.82
4981,2019-02-05,11367.98,5083.34,19833.49,532.49,1729.38,5169.42,9092.0,3559.27
4982,2019-02-06,11324.72,5079.05,19996.47,536.63,1729.17,5215.24,9100.9,3577.77
4983,2019-02-07,11022.02,4985.56,19478.32,530.5,1705.72,5136.2,8938.3,3514.1
4984,2019-02-08,10906.78,4961.64,19351.9,527.99,1708.94,5091.06,8856.8,3473.73
4985,2019-02-11,11014.59,5014.47,19586.56,531.12,1725.14,5093.82,8936.4,3496.38
4986,2019-02-12,11126.08,5056.35,19805.28,534.35,1727.19,5131.51,8983.1,3526.94
4987,2019-02-13,11167.22,5074.27,19989.9,536.33,1737.18,5070.67,8982.4,3535.15
4988,2019-02-14,11089.79,5062.52,19834.96,534.24,1716.84,5087.46,8952.5,3520.9
4989,2019-02-15,11299.8,5153.19,20212.34,539.62,1721.65,5141.96,9123.2,3567.98
4990,2019-02-18,11299.2,5168.54,20329.83,539.63,1751.18,5143.68,9155.5,3593.4
4991,2019-02-19,11309.21,5160.52,20228.19,538.07,1759.39,5139.36,9136.4,3585.48
4992,2019-02-20,11401.97,5195.95,20304.21,540.03,1768.59,5178.2,9181.1,3615.86
4993,2019-02-21,11423.28,5196.11,20209.72,540.57,1784.84,5161.43,9191.2,3586.15
4994,2019-02-22,11457.7,5215.85,20262.51,541.37,1786.0,5152.69,9204.6,3572.82
4995,2019-02-25,11505.39,5231.85,20436.96,542.52,1806.75,5153.23,9204.3,3587.52
4996,2019-02-26,11540.79,5238.72,20459.59,543.18,1823.24,5163.89,9227.2,3604.8
4997,2019-02-27,11487.33,5225.35,20498.79,540.29,1817.07,5162.05,9211.7,3595.61
4998,2019-02-28,11515.64,5240.53,20659.46,541.05,1835.87,5185.43,9277.7,3604.48
4999,2019-03-01,11601.68,5265.19,20694.53,538.59,1852.92,5238.54,9267.7,3644.14
5000,2019-03-04,11592.66,5286.57,20718.3,540.77,1832.79,5276.13,9259.8,3642.13
5001,2019-03-05,11620.74,5297.52,20715.97,541.12,1821.43,5276.72,9258.2,3641.14
5002,2019-03-06,11587.63,5288.81,20851.56,538.95,1837.38,5297.53,9296.7,3605.8
5003,2019-03-07,11517.8,5267.92,20697.56,536.68,1834.79,5239.81,9249.9,3573.23
5004,2019-03-08,11457.84,5231.22,20484.39,530.55,1818.66,5181.05,9129.3,3536.61
5005,2019-03-11,11543.48,5265.96,20638.22,535.38,1818.66,5183.61,9171.9,3568.87
5006,2019-03-12,11524.17,5270.25,20631.19,535.41,1843.29,5151.61,9161.7,3579.58
5007,2019-03-13,11572.41,5306.38,20749.2,539.26,1852.24,5206.19,9192.7,3597.41
5008,2019-03-14,11587.47,5349.78,20877.43,544.19,1873.9,5271.55,9209.8,3609.64
5009,2019-03-15,11685.69,5405.32,21045.41,552.18,1879.11,5240.0,9342.2,3640.26
5010,2019-03-18,11657.06,5412.83,21234.61,552.23,1888.7,5283.65,9409.1,3660.8
5011,2019-03-19,11788.41,5425.9,21430.35,552.65,1865.25,5300.51,9492.3,3688.49
5012,2019-03-20,11603.89,5382.66,21330.21,547.42,1863.98,5265.52,9405.6,3655.64
5013,2019-03-21,11549.96,5378.85,21373.06,550.39,1866.58,5267.78,9355.6,3654.66
5014,2019-03-22,11364.17,5269.92,21078.76,543.9,1849.4,5160.37,9199.4,3588.73
5015,2019-03-25,11346.65,5260.64,21059.6,541.16,1849.4,5142.45,9179.9,3560.68
5016,2019-03-26,11419.48,5307.38,21139.4,545.37,1859.92,5145.28,9183.1,3591.57
5017,2019-03-27,11419.04,5301.24,21194.19,545.14,1860.24,5168.79,9229.9,3614.57
5018,2019-03-28,11428.16,5296.54,21080.97,543.71,1867.95,5177.4,9174.7,3601.07
5019,2019-03-29,11526.04,5350.53,21286.13,548.98,1879.4,5206.61,9240.3,3658.72
5020,2019-04-01,11681.99,5405.53,21520.25,554.14,1918.77,5258.41,9341.7,3713.6
5021,2019-04-02,11754.79,5423.47,21522.92,555.94,1924.53,5287.05,9363.5,3736.78
5022,2019-04-03,11954.4,5468.91,21755.88,561.35,1934.41,5338.48,9487.8,3772.7
5023,2019-04-04,11988.01,5463.8,21705.6,561.55,1914.74,5317.72,9534.1,3782.22
5024,2019-04-05,12009.75,5476.2,21758.61,562.58,1934.86,5309.4,9510.3,3805.39
5025,2019-04-08,11963.4,5471.78,21771.96,562.32,1929.58,5310.95,9437.7,3793.08
5026,2019-04-09,11850.57,5436.42,21671.78,559.66,1930.57,5275.6,9407.8,3790.21
5027,2019-04-10,11905.91,5449.88,21671.76,561.85,1943.62,5325.09,9406.5,3778.3
5028,2019-04-11,11935.2,5485.72,21684.84,561.83,1957.47,5344.12,9445.4,3807.74
5029,2019-04-12,11999.93,5502.7,21858.31,561.61,1959.99,5379.51,9468.5,3845.05
5030,2019-04-15,12020.28,5508.73,21892.42,562.57,1985.14,5409.55,9497.1,3846.78
5031,2019-04-16,12101.32,5528.67,21918.93,565.19,1994.0,5397.27,9497.3,3860.17
5032,2019-04-17,12153.07,5563.09,22000.88,566.19,1988.76,5367.96,9549.8,3846.82
5033,2019-04-18,12222.39,5580.38,21956.59,569.61,2000.66,5359.75,9581.9,3852.3
5034,2019-04-19,12222.39,5580.38,21956.59,569.61,2000.66,5359.75,9581.9,3852.3
5035,2019-04-22,12222.39,5580.38,21956.59,569.61,2000.66,5359.75,9581.9,3852.3
5036,2019-04-23,12235.51,5591.69,21896.84,570.64,2005.28,5373.17,9527.2,3806.98
5037,2019-04-24,12313.16,5576.06,21724.44,568.41,2001.48,5356.77,9456.4,3752.2
5038,2019-04-25,12282.6,5557.67,21719.88,567.59,2001.93,5351.77,9501.2,3713.72
5039,2019-04-26,12315.18,5569.36,21737.97,567.18,2001.93,5420.07,9506.0,3727.62
5040,2019-04-29,12328.02,5580.98,21788.54,568.01,2001.93,5393.52,9517.2,3737.82
5041,2019-04-30,12344.08,5586.41,21881.33,571.6,2005.73,5390.56,9570.6,3743.67
5042,2019-05-01,12344.08,5586.41,21881.33,571.6,2005.73,5390.56,9570.6,3743.67
5043,2019-05-02,12345.42,5538.86,21710.38,566.51,2012.13,5385.71,9418.2,3718.03
5044,2019-05-03,12412.75,5548.84,21763.48,568.72,2000.4,5379.5,9409.6,3715.37
5045,2019-05-06,12286.88,5483.52,21409.29,563.75,1954.37,5301.3,9331.0,3681.8
5046,2019-05-07,12092.74,5395.75,21219.14,556.86,1966.09,5233.02,9235.1,3595.96
5047,2019-05-08,12179.93,5417.59,21203.86,558.93,1928.13,5200.23,9227.0,3574.86
5048,2019-05-09,11973.92,5313.16,20817.16,549.59,1897.09,5107.86,9095.2,3492.39
5049,2019-05-10,12059.83,5327.44,20874.78,550.87,1905.32,5163.75,9117.5,3504.03
5050,2019-05-13,11876.65,5262.57,20593.72,544.27,1876.83,5070.37,9046.8,3452.17
5051,2019-05-14,11991.62,5341.35,20892.66,550.65,1897.02,5109.1,9127.6,3495.15
5052,2019-05-15,12099.57,5374.26,20863.14,553.08,1876.78,5131.37,9177.1,3493.82
5053,2019-05-16,12310.37,5448.11,21151.8,559.15,1885.22,5129.04,9304.3,3544.18
5054,2019-05-17,12238.94,5438.23,21105.28,557.91,1898.32,5118.04,9280.1,3511.46
5055,2019-05-20,12041.29,5358.59,20539.87,551.37,1852.89,5098.84,9199.7,3476.49
5056,2019-05-21,12143.47,5385.46,20698.61,553.14,1896.73,5122.59,9239.1,3494.94
5057,2019-05-22,12168.74,5378.98,20573.31,552.97,1897.52,5108.06,9232.2,3488.75
5058,2019-05-23,11952.41,5281.37,20136.39,543.71,1884.37,5057.92,9114.0,3445.09
5059,2019-05-24,12011.04,5316.51,20376.03,547.21,1903.27,5097.28,9174.6,3472.34
5060,2019-05-27,12071.18,5336.19,20363.13,549.22,2004.97,5140.91,9216.4,3474.83
5061,2019-05-28,12027.05,5312.69,20260.98,549.1,2033.14,5106.69,9191.8,3488.32
5062,2019-05-29,11837.81,5222.12,19999.94,540.87,2039.91,5045.81,9080.5,3432.61
5063,2019-05-30,11902.08,5248.91,19947.92,545.43,2094.23,5064.36,9157.8,3455.5
5064,2019-05-31,11726.84,5207.63,19802.11,540.49,2116.09,5043.99,9004.2,3427.18
5065,2019-06-03,11792.81,5241.46,19874.24,540.72,2129.86,4985.36,9022.8,3420.05
5066,2019-06-04,11971.17,5268.26,20229.42,541.15,2083.45,5072.78,9117.6,3458.39
5067,2019-06-05,11980.81,5292.0,20155.73,543.64,2102.52,5082.97,9150.5,3454.5
5068,2019-06-06,11953.14,5278.43,20177.81,544.32,2093.86,5091.55,9169.2,3440.37
5069,2019-06-07,12045.38,5364.05,20360.59,550.24,2093.97,5142.31,9236.1,3457.47
5070,2019-06-10,12045.38,5382.5,20484.99,553.4,2152.04,5173.37,9294.1,3483.96
5071,2019-06-11,12155.81,5408.45,20609.7,557.22,2160.05,5207.15,9282.1,3516.28
5072,2019-06-12,12115.68,5374.92,20463.25,556.13,2152.22,5179.13,9238.5,3500.78
5073,2019-06-13,12169.05,5375.63,20630.75,555.85,2161.94,5194.08,9247.1,3492.15
5074,2019-06-14,12096.4,5367.62,20612.45,553.24,2148.69,5130.35,9194.2,3463.71
5075,2019-06-17,12085.82,5390.95,20626.42,552.28,2148.69,5063.67,9131.7,3450.81
5076,2019-06-18,12331.75,5509.73,21133.78,560.21,2167.7,5125.3,9240.7,3513.07
5077,2019-06-19,12308.53,5518.45,21221.38,561.45,2144.0,5098.93,9231.2,3525.56
5078,2019-06-20,12355.39,5535.57,21361.44,563.71,2138.6,5096.95,9208.5,3518.52
5079,2019-06-21,12339.92,5528.33,21388.63,562.39,2146.37,5126.26,9227.2,3505.48
5080,2019-06-24,12274.57,5521.71,21284.1,560.07,2168.89,5084.74,9192.5,3498.32
5081,2019-06-25,12228.44,5514.57,21128.41,558.32,2162.28,5062.31,9159.8,3498.23
5082,2019-06-26,12245.32,5500.72,21057.14,558.24,2179.53,5079.45,9157.4,3497.32
5083,2019-06-27,12271.03,5493.61,21110.87,557.53,2192.83,5102.75,9147.8,3513.47
5084,2019-06-28,12398.8,5538.97,21234.79,561.76,2224.5,5137.47,9198.8,3547.46
5085,2019-07-01,12521.38,5567.91,21254.04,568.27,2225.96,5188.39,9264.6,3578.14
5086,2019-07-02,12526.72,5576.82,21392.87,570.06,2227.68,5149.16,9281.5,3596.79
5087,2019-07-03,12616.24,5618.81,21905.34,572.93,2269.7,5180.84,9394.4,3641.23
5088,2019-07-04,12629.9,5620.73,22120.7,573.53,2251.51,5210.07,9401.0,3657.65
5089,2019-07-05,12568.53,5593.72,21985.79,570.46,2251.42,5192.74,9335.0,3643.73
5090,2019-07-08,12543.51,5589.19,21976.0,569.36,2203.05,5174.52,9284.7,3608.59
5091,2019-07-09,12436.55,5572.1,21886.17,566.28,2112.37,5153.75,9273.9,3587.91
5092,2019-07-10,12373.41,5567.59,22044.96,565.57,2150.64,5153.06,9252.9,3589.73
5093,2019-07-11,12332.12,5551.95,22169.42,566.99,2147.65,5185.69,9280.3,3571.13
5094,2019-07-12,12323.32,5572.86,22182.7,567.41,2130.28,5221.17,9293.2,3578.37
5095,2019-07-15,12387.34,5578.21,22178.05,569.26,2114.23,5260.02,9323.6,3622.64
5096,2019-07-16,12430.97,5614.38,22204.08,571.21,2118.84,5263.54,9377.1,3649.64
5097,2019-07-17,12341.03,5571.71,22079.38,572.34,2151.68,5252.28,9284.2,3626.13
5098,2019-07-18,12227.85,5550.55,22090.81,571.57,2156.79,5220.59,9225.7,3620.71
5099,2019-07-19,12260.07,5552.34,21641.46,571.84,2151.12,5202.23,9170.5,3652.42
5100,2019-07-22,12289.4,5567.02,21735.7,576.0,2140.75,5181.38,9163.5,3680.49
5101,2019-07-23,12490.74,5618.16,21954.66,582.08,2151.81,5215.03,9281.6,3723.58
5102,2019-07-24,12522.89,5605.87,22080.32,583.26,2157.49,5203.07,9329.7,3726.47
5103,2019-07-25,12362.1,5578.05,21903.29,578.82,2191.84,5180.8,9289.9,3735.16
5104,2019-07-26,12419.9,5610.05,21837.74,580.08,2205.19,5141.38,9225.5,3735.95
5105,2019-07-29,12417.47,5601.1,21709.3,579.55,2219.73,5134.84,9215.4,3735.36
5106,2019-07-30,12147.24,5511.07,21278.24,574.34,2209.8,5029.67,8986.6,3673.09
5107,2019-07-31,12189.04,5518.9,21398.19,572.09,2224.54,5010.9,8971.0,3701.43
5108,2019-08-01,12253.15,5557.41,21566.91,572.46,2212.43,5013.62,9038.2,3729.97
5109,2019-08-02,11872.44,5359.0,21046.86,554.32,2182.6,4903.8,8897.6,3613.0
5110,2019-08-05,11658.51,5241.55,20773.3,540.94,2095.88,4851.53,8777.2,3525.89
5111,2019-08-06,11567.96,5234.65,20631.74,537.28,2078.92,4833.38,8699.4,3505.49
5112,2019-08-07,11650.15,5266.51,20538.85,539.57,2068.62,4839.94,8746.1,3526.05
5113,2019-08-08,11845.41,5387.96,20841.15,548.88,2084.24,4927.22,8869.0,3574.42
5114,2019-08-09,11693.8,5327.92,20324.23,542.22,2066.99,4859.04,8757.8,3534.57
5115,2019-08-12,11679.68,5310.31,20263.83,542.14,2046.06,4796.2,8676.4,3507.31
5116,2019-08-13,11750.13,5363.07,20539.43,545.69,2018.6,4825.63,8695.1,3519.2
5117,2019-08-14,11492.66,5251.3,20020.28,536.66,1964.29,4750.68,8522.7,3454.2
5118,2019-08-15,11412.67,5236.93,20020.28,534.84,1964.29,4718.29,8519.0,3443.34
5119,2019-08-16,11562.74,5300.79,20322.59,541.94,1948.91,4804.19,8670.4,3498.39
5120,2019-08-19,11715.37,5371.56,20715.49,547.91,2032.49,4851.39,8733.3,3522.42
5121,2019-08-20,11651.18,5344.64,20485.43,545.23,2034.7,4820.95,8618.3,3488.17
5122,2019-08-21,11802.85,5435.48,20847.07,550.42,2043.73,4853.19,8701.5,3525.25
5123,2019-08-22,11747.04,5388.25,20816.99,546.9,2070.62,4857.1,8716.4,3510.11
5124,2019-08-23,11611.51,5326.87,20473.86,542.09,2034.57,4792.47,8649.5,3479.2
5125,2019-08-26,11658.04,5351.02,20676.83,543.32,2030.73,4808.24,8679.2,3487.04
5126,2019-08-27,11730.02,5387.09,20991.3,547.28,2041.68,4806.69,8728.9,3502.19
5127,2019-08-28,11701.02,5368.8,20990.71,548.38,2074.03,4798.07,8747.1,3490.82
5128,2019-08-29,11838.88,5449.97,21398.17,554.28,2115.9,4813.74,8794.3,3526.12
5129,2019-08-30,11939.28,5480.48,21322.9,558.35,2143.25,4887.63,8812.9,3570.81
5130,2019-09-02,11953.78,5493.04,21451.98,559.71,2120.85,4921.9,8815.5,3573.3
5131,2019-09-03,11910.86,5466.07,21399.23,559.01,2107.21,4885.41,8809.2,3562.43
5132,2019-09-04,12025.04,5532.07,21737.8,563.46,2114.73,4931.11,8856.6,3588.53
5133,2019-09-05,12126.78,5593.37,21955.07,569.1,2168.45,4970.64,8992.7,3619.54
5134,2019-09-06,12191.73,5603.99,21947.33,569.84,2155.44,4968.51,8990.1,3617.11
5135,2019-09-09,12226.1,5588.95,21989.73,568.13,2126.89,4966.25,9010.6,3647.75
5136,2019-09-10,12268.71,5593.21,21869.01,568.49,2103.82,4995.01,9078.2,3663.66
5137,2019-09-11,12359.07,5618.06,21891.57,573.17,2127.86,5005.8,9059.5,3677.36
5138,2019-09-12,12410.25,5642.86,22083.17,574.79,2111.83,5016.81,9082.3,3697.66
5139,2019-09-13,12468.53,5655.46,22181.41,576.83,2117.11,5048.89,9137.9,3730.24
5140,2019-09-16,12380.31,5602.23,21969.24,573.46,2147.91,5071.6,9052.0,3700.19
5141,2019-09-17,12372.61,5615.51,21801.93,574.93,2132.2,5056.37,9004.2,3690.84
5142,2019-09-18,12389.62,5620.65,21947.7,576.69,2160.23,4991.75,9031.7,3680.09
5143,2019-09-19,12457.7,5659.08,22128.24,579.08,2167.71,5039.92,9136.0,3705.62
5144,2019-09-20,12468.01,5690.78,22123.25,577.44,2170.86,5016.35,9179.0,3738.72
5145,2019-09-23,12342.33,5630.76,21899.88,574.67,2133.57,4973.43,9093.6,3693.47
5146,2019-09-24,12307.15,5628.33,21901.01,574.84,2149.05,4955.87,9118.2,3678.16
5147,2019-09-25,12234.18,5583.8,21788.22,573.42,2133.17,4875.44,9085.3,3678.88
5148,2019-09-26,12288.54,5620.57,21947.67,577.72,2148.13,4906.45,9129.7,3697.73
5149,2019-09-27,12380.94,5640.58,22017.4,578.31,2163.16,4934.28,9184.1,3712.08
5150,2019-09-30,12428.08,5677.79,22107.7,580.23,2157.03,4973.76,9244.6,3714.42
5151,2019-10-01,12263.83,5597.63,21927.57,573.89,2139.95,4948.99,9165.9,3666.14
5152,2019-10-02,11925.25,5422.77,21298.24,558.01,2074.47,4882.33,8912.2,3566.37
5153,2019-10-03,11925.25,5438.77,21311.51,558.5,2040.69,4865.83,8902.2,3574.76
5154,2019-10-04,12012.81,5488.32,21470.44,564.59,2049.34,4907.87,8961.8,3610.64
5155,2019-10-07,12097.43,5521.61,21652.15,569.6,2062.36,4933.21,9044.1,3628.92
5156,2019-10-08,11970.2,5456.62,21405.73,562.72,2051.92,4913.35,8940.1,3592.12
5157,2019-10-09,12094.26,5499.14,21533.64,565.75,2066.17,4921.06,8991.9,3607.55
5158,2019-10-10,12164.2,5569.05,21756.39,568.37,2087.11,4944.46,9104.4,3657.77
5159,2019-10-11,12511.65,5665.48,22165.34,577.42,2132.17,5003.97,9273.8,3727.92
5160,2019-10-14,12486.56,5643.08,22097.94,575.21,2133.97,4975.17,9246.5,3713.56
5161,2019-10-15,12629.79,5702.05,22365.34,579.87,2138.12,4990.44,9356.1,3757.24
5162,2019-10-16,12670.11,5696.9,22428.09,576.86,2137.95,4999.71,9386.7,3761.02
5163,2019-10-17,12654.95,5673.07,22375.67,576.27,2135.22,5013.78,9340.0,3776.41
5164,2019-10-18,12633.6,5636.25,22321.77,572.72,2146.38,4977.16,9329.8,3757.78
5165,2019-10-21,12747.96,5648.35,22478.19,575.92,2156.54,5016.45,9402.3,3784.04
5166,2019-10-22,12754.69,5657.69,22487.08,576.41,2168.85,5016.18,9380.2,3768.48
5167,2019-10-23,12798.19,5653.44,22351.07,575.97,2163.66,5057.72,9385.0,3760.28
5168,2019-10-24,12872.1,5684.33,22527.42,582.37,2167.65,5082.04,9391.8,3791.66
5169,2019-10-25,12894.51,5722.15,22608.99,583.81,2158.58,5090.25,9430.2,3752.35
5170,2019-10-28,12941.71,5730.57,22695.64,583.68,2158.58,5106.62,9433.0,3770.84
5171,2019-10-29,12939.62,5740.14,22680.74,581.82,2162.44,5084.66,9400.1,3763.93
5172,2019-10-30,12910.23,5765.87,22646.08,581.61,2171.9,5111.04,9284.5,3767.32
5173,2019-10-31,12866.79,5729.86,22693.77,576.63,2189.02,5119.62,9257.5,3763.25
5174,2019-11-01,12961.05,5761.89,22934.32,580.78,2184.18,5115.9,9328.0,3794.8
5175,2019-11-04,13136.28,5824.3,23311.43,585.55,2175.44,5203.39,9416.4,3829.2
5176,2019-11-05,13148.5,5846.89,23364.82,590.65,2166.66,5234.42,9407.9,3851.87
