Date,DAX Notional Value,Amsterdam Index Notional Value,CAC40 Notional Value,PSI-20 Notional Value,IBEX-35 Notional Value,FTSE/Athens Notional Value,BEL-20 Notional Value,FTSE/MIB Notional Value,Gold Notional Value,Silver Notional Value
2024-05-15,12990521.810242513,1337069.3567297342,12363008.400817703,10217756.064199403,20526034.841476712,4735335.062127838,6050109.474708031,59691645.015094586,2121486.8888908983,127586.01108622053
2024-05-16,12873514.739947466,1340478.9413913668,12282347.309422124,10142244.463087365,20389110.532870356,4728462.297161034,6003431.178611478,59751212.4195233,2113760.118709063,128238.76868173518
2024-05-17,12859145.450612988,1339791.1710948143,12248424.420517443,10091903.39567934,20437934.85870236,4740244.17996127,6017735.817737841,59722279.68022935,2142358.0497268913,134213.01369498845
2024-05-20,12896779.303631863,1342337.384533115,12298931.832886636,10115593.309753705,20473427.080801636,4789008.083773354,6021500.196455305,59497625.46924105,2161630.5684562977,139218.9295599286
2024-05-21,12865303.717470622,1337186.4240142538,12249178.262493102,10127438.266790887,20462617.266964294,4768062.514350713,5996655.296920043,59106182.52585236,2150795.3275116547,137762.11293947537
2024-05-22,12833828.13130938,1335679.1827260642,12179824.800732417,10192585.53049539,20447303.364028055,4700316.688249362,6004184.054354971,58857701.35309258,2121930.956142728,135285.09239490656
2024-05-23,12833143.87943631,1340610.6420864512,12191132.430367311,10154089.420124548,20393074.131277382,4705225.806082793,5972563.273128274,58854297.50141094,2073794.0660443958,130914.64253354688
2024-05-24,12836565.138801662,1341795.948342212,12179070.958756758,10117073.929383352,20296326.297433153,4703262.158949421,5962775.888462868,58881528.31486406,2071573.7297852477,131113.49584078975
2024-05-27,12881725.762424313,1342922.720955713,12237870.632858207,10170376.236050673,20431809.297527865,4702607.609904963,5983103.533537173,59337644.440203935,2071573.7297852477,131113.49584078975
2024-05-28,12827669.864451747,1337961.994774196,12144394.227876415,10127438.266790887,20342268.006241865,4680680.216915636,5927390.728518707,59152134.52355451,2091095.9495561945,138203.63116916042
2024-05-29,12681924.215487741,1328421.0110858507,11967995.205572065,9997143.739381881,20115802.406349506,4576934.193369121,5894264.195805024,58284152.3447361,2077519.1330791267,139206.0147134517
2024-05-30,12702451.771679854,1327703.9739681683,12029810.247576153,10057849.144197442,20471265.11803417,4564170.4870022,5872430.799243733,58777710.83857402,2079027.6682432457,135615.58055264974
2024-05-31,12679871.45986853,1325011.4264242183,12052425.506845942,10099306.49382758,20399740.183143742,4528824.838601494,5892758.444318038,58840682.09468438,2061280.195724203,130901.78552324547
2024-06-03,12764718.692129266,1327206.43800896,12059210.084626878,10165934.37716173,20575039.330872674,4575297.820757978,5916097.592366315,59143624.89435041,2082310.9506592683,132388.0783647808
2024-06-04,12631973.828753598,1321967.6770267093,11972518.257426023,10054887.904938146,20366409.92381193,4507879.269178854,5895017.071548517,58457748.78049978,2063587.3671516785,127406.40497440218
2024-06-05,12733927.357841095,1346610.3404180794,12076548.450067049,10034159.230123077,20443339.765621033,4580534.213113638,5888994.065600575,58850893.6497293,2088966.2528539093,129393.88958808317
2024-06-06,12779772.233336816,1353151.4749406106,12122532.810582286,10008988.696419064,20627827.2551117,4610643.469158683,5904051.580470431,59387000.28958773,2103341.705594334,135006.37331236925
2024-06-07,12715452.557268193,1353575.843846994,12063733.136480836,9920151.518640198,20522071.243069686,4632898.136670238,5878453.805191676,59084057.4899217,2045573.68254485,126745.35030941697
2024-06-10,12668239.178026332,1354673.349639365,11904672.479616657,9911267.80086231,20455050.397278156,4638789.078070356,5861890.5388348345,58859403.2789334,2047792.1166097303,128620.49883623773
2024-06-11,12587497.457004018,1349434.588657114,11745611.822752478,9770608.93604577,20155078.06329186,4609334.371069768,5814459.366994789,57722516.81726536,2047614.6418845402,125872.58532688749
2024-06-12,12771561.21085997,1364711.8692869183,11857934.27712576,9809105.046416612,20288759.42774701,4632243.587625781,5887488.314113589,58544546.99838162,2072904.790224176,130378.99065747287
2024-06-13,12505387.232235564,1353605.1106681237,11617458.686890343,9665484.942340776,19931855.407550704,4577588.742413579,5829516.881864645,57244275.65599482,2041136.8144150893,125254.73684915622
2024-06-14,12338429.775206374,1345234.7998249743,11307629.63489424,9624027.592710638,19796372.407455992,4475806.366000436,5776062.704076657,55629148.033056244,2068822.871544796,127034.83176401834
2024-06-17,12374695.124479108,1351439.3659045117,11410152.14358395,9594415.200117683,19723946.654745787,4462060.836066829,5773051.201102686,56032504.45733068,2051962.7726517057,126702.14412216304
2024-06-18,12407539.21438649,1358756.071186985,11494582.444857826,9668446.181600073,19951673.399585836,4507879.269178854,5821988.124429717,56718380.57118131,2067935.497918844,127479.85549273386
2024-06-19,12364883.008628981,1353360.88379938,11415641.300459236,9687550.87841734,19902789.98926017,4519131.592440883,5819734.160773337,56533839.70725908,2067935.497918844,127479.85549273386
2024-06-20,12475924.560124718,1366134.3544792228,11566757.205450825,9846266.821206944,20114618.10067138,4509203.071915564,5861056.827806971,57300784.76557809,2088700.040766124,132971.36189270893
2024-06-21,12433268.35436721,1353346.3022118458,11499093.367394889,9725760.272051875,19894099.605202276,4520455.395177592,5867067.397557318,56657431.29502351,2055512.267155514,127773.65756606062
2024-06-24,12543632.823231876,1355154.41906607,11615625.532935668,9753682.521246342,20147025.991220616,4520455.395177592,5979765.580376321,57691875.95425732,2067300.5958835415,127389.65488073004
2024-06-25,12414310.040697206,1355416.8876416835,11547961.694879733,9691959.65460594,19990961.17751424,4493648.389759231,5961733.871125281,57475167.41680735,2054891.8288014075,124554.93842834597
2024-06-26,12419049.619114706,1349977.9554914762,11466765.08921261,9684611.694291607,19878167.234429464,4484050.81991809,5895617.603871466,57178886.21326248,2039469.5039993264,124822.44591700322
2024-06-27,12437330.85015364,1352427.6621971997,11344218.36028908,9649341.484782806,19730068.606109492,4477100.855550366,5900876.85240302,56557542.203542665,2060298.5058871945,124770.6702740373
2024-06-28,12460351.659610072,1350575.800580373,11266029.036313333,9586149.026079537,19690961.87784896,4481734.1651288485,5852792.294400244,56489820.78558955,2063134.7955059677,126147.03944954797
2024-07-01,12519257.8485133,1349044.733889296,11393086.687773922,9724290.679989008,19942801.96586007,4552557.611542788,5867067.397557318,57439613.67238197,2063046.1614553812,126418.86157511907
2024-07-02,12400768.388075775,1351173.6456692698,11355495.666631736,9743395.376806276,19681004.146115955,4498281.699337713,5905384.779715779,57019740.88107267,2058968.9951283943,126647.53733155188
2024-07-03,12557851.55848438,1360549.606453675,11496086.085703515,9853614.781521278,19941353.56851708,4541967.189649115,5927924.4162795795,57644470.961690135,2091586.32574429,131803.52844357464
2024-07-04,12599830.681610815,1365623.9989155305,11587808.17729045,9877128.254527146,20070623.031378284,4599221.658011787,5955723.301374934,58062650.71755061,2091586.32574429,131803.52844357464
2024-07-05,12603216.094766174,1363772.137298704,11555479.89910817,9872719.478338545,19958191.187629256,4625035.811377615,5957977.265031314,57854407.35734479,2117024.2982626646,135427.82345118898
2024-07-08,12624205.656329392,1362226.4890200929,11482553.318092328,9835979.676766878,19999470.511904262,4651180.9154276205,5933934.986029927,57950910.377927974,2087509.1594173026,132105.5530275425
2024-07-09,12437330.85015364,1359135.1924628706,11302116.416609831,9827162.124389678,19729706.506773744,4645554.753796606,5941448.19821786,57634312.748997174,2091852.2278960496,132770.0071122718
2024-07-10,12570716.128474738,1371952.4079053155,11398349.43073383,9960895.002110548,20048716.021565672,4616431.093589005,6006813.144252882,58384327.4528279,2102576.948017037,132575.8484511496
2024-07-11,12651288.961572254,1366396.8230548361,11475786.934286734,10049070.52588255,20270863.964045633,4646216.655164962,6058654.308349624,58391099.594623215,2140512.3216681327,135453.71127267194
2024-07-12,12808372.131980859,1379170.293734679,11621640.096318418,10062296.85444835,20392710.39052405,4675671.26605674,6074432.053944284,58831288.81131845,2139625.981162266,133261.87572044804
2024-07-15,12691236.836805478,1368088.2872087879,11481801.497669484,9902111.319595879,20190658.96117797,4699168.764633328,6023342.211066336,58472365.29616695,2147514.41166448,132338.54342088915
2024-07-16,12637747.308950823,1362138.9994948884,11402108.532848047,10004982.763996549,20097599.431891337,4669052.252373194,6021839.56862875,58446969.76443453,2182524.8616462154,134595.09852682045
2024-07-17,12580195.28530974,1337278.501231575,11390865.32827319,9988817.251305016,20130090.611141745,4657375.451456219,6037572.167651044,58458821.01257633,2175788.6738016284,130030.21267199192
2024-07-18,12520612.013775442,1336006.9766290423,11409604.002564618,10022617.86875095,20198683.100670382,4705750.769540829,6015846.197572638,58699232.04630988,2173129.6522840285,129417.53423022854
2024-07-19,12381132.991774699,1323057.8869986509,11330901.570540622,10041722.565568216,20034422.13890443,4733441.468858226,5985879.342292077,58145609.45454318,2123228.6818037317,125504.15854938782
2024-07-22,12554466.14532902,1336883.8901480304,11459823.649665646,10124019.721088752,20186228.148624394,4797163.439576575,6057799.794965424,59000592.35620123,2120126.490033198,125659.48547828557
2024-07-23,12641132.722106181,1333697.77102904,11423095.848054446,10113732.576648686,20291643.97463683,4783151.278476205,6064542.33740355,59027680.923382476,2131294.3804071187,125694.0025735962
2024-07-24,12521966.179037586,1316846.4162391517,11294923.31590108,10178394.62741482,20263665.4591712,4733441.468858226,6077278.250897788,58731399.719837606,2139005.5428081593,125624.96838297497
2024-07-25,12469830.816445075,1308822.6575404103,11160754.407974456,9912398.464035947,20179007.886568747,4725768.142541357,6111740.134470433,57520879.37392571,2083929.9354220321,119931.19965883066
2024-07-26,12549726.56691152,1321011.7554543454,11296422.409844395,9838918.86089261,20201029.68583847,4742782.909591806,6137961.132840924,57588600.79187882,2108280.0833821367,120090.67690545696
2024-07-29,12479987.055911148,1317314.1034492787,11183240.81712417,9878597.846590012,20113845.02151654,4762466.659708992,6179165.558851696,57290626.55288512,2105446.6116195065,119413.97615625888
2024-07-30,12549726.56691152,1322984.8108720686,11228963.182395253,9788952.730755143,20281535.607758924,4756795.070692176,6216624.127952397,57747746.12406863,2129531.121601864,122258.70542040365
2024-07-31,12597799.433717601,1341370.764320186,11312162.896249194,9890354.583092947,20027923.90305435,4801166.91417668,6197894.843402047,57487018.66494915,2148568.510007037,124038.81630842152
2024-08-01,12306653.902356826,1321684.0558189028,11066311.48954566,9819814.164075343,19604816.54659348,4795495.325159864,6158937.931537317,55929426.05202754,2156094.9193765237,122112.15876134165
2024-08-02,12005352.13152998,1280322.9681732962,10887169.76331961,9715473.127611808,19259868.52688498,4659377.188756272,6024087.082774792,54481880.74327974,2147860.142066379,121745.79211368664
2024-08-05,11781914.86327636,1254570.9411656782,10732013.540186586,9530304.527690602,18839107.755592193,4352110.513198165,5832299.2089792015,53235806.65294246,2126609.1038466515,116702.86296361183
2024-08-06,11786654.441693861,1263603.1504112561,10702031.6613203,9511199.830873335,18755894.235400874,4455199.984150885,5830800.866215173,52917515.98856282,2115452.3087812946,116789.06688070712
2024-08-07,11979622.991549259,1291722.843920142,10904409.343667723,9686081.286354473,19184236.281852085,4536270.344803024,5989625.199202147,54139887.582616515,2116691.9526774455,115642.55478333967
2024-08-08,12014154.205733908,1290655.9324720397,10873677.91782978,9677263.733977273,19062935.879317228,4496569.22168531,6001611.941314371,53977356.17952905,2144761.032326002,118530.3860060321
2024-08-09,12035820.849928198,1289545.175347988,10905158.89063938,9649341.484782806,19207160.613878764,4491898.50131852,6087017.47886397,54043384.56203333,2153527.08559164,118474.35345992015
2024-08-12,12039883.345714629,1292775.1401429276,10875177.011773095,9655219.853034273,19186943.880122952,4536937.5905697085,6056301.452201395,54287181.66666454,2180356.521344046,120327.73767746903
2024-08-13,12107591.608821785,1297408.1665682483,10911904.813384295,9702246.799046008,19378461.33114897,4567297.272953843,6069037.365695634,54409080.21898015,2184163.9990250804,119370.87419771124
2024-08-14,12153633.227734651,1299681.6111123664,10997037.385840207,9734577.824429074,19410842.71844573,4628007.768402104,6045137.636960431,54952544.59805388,2159990.9430501405,117470.07782575996
2024-08-15,12356758.017056122,1323887.9661622376,11128470.129280917,9772787.21806361,19646507.259327695,4628007.768402104,6116089.956643065,54952544.59805388,2172121.7440339015,122159.57091574406
2024-08-16,12457643.329085786,1323611.0722754542,11167302.530752035,9815405.387886744,19763440.04678821,4657028.719522976,6106380.691844389,56154599.76672164,2212410.1706588017,124038.81630842152
2024-08-19,12521966.179037586,1328493.148700323,11244967.333694272,9912398.464035947,20047856.565211404,4664700.924991713,6120571.155780915,56520295.42366846,2215243.6424214323,126030.12679332285
2024-08-20,12471184.981707217,1319851.1447601821,11219576.917347772,9843327.637081211,19987771.10211631,4632677.806513509,6095177.693999763,56198618.688391164,2223655.511716741,126956.81890209728
2024-08-21,12534153.666396873,1326380.0111432902,11277078.742603082,9835979.676766878,20042279.77073252,4660364.461031123,6135508.486240418,56594788.98341688,2221087.6779318573,127047.33301504735
2024-08-22,12559205.723746521,1327137.8259913295,11272598.080894876,9793361.506943744,20134386.827932186,4670371.685555561,6154927.01583777,56567700.41623563,2194966.610120109,125021.5409633079
2024-08-23,12657382.705251899,1327400.146515651,11350262.883837113,9869780.294212813,20357638.503683724,4666702.369896601,6160155.081498596,57146718.53973475,2221087.6779318573,128383.49373002445
2024-08-26,12644518.13526154,1325782.503282336,11370425.86152404,9893293.76721868,20340368.43045879,4668370.240650673,6186295.409802724,57062066.767293364,2229047.9316358184,129188.58136676204
2024-08-27,12697330.580485122,1326642.3316676116,11333087.013955656,9937381.52910468,20422221.38168115,4665701.647444157,6163889.414113471,57349882.79359409,2226836.750051385,129072.33876680526
2024-08-28,12758945.099912634,1330577.139532431,11349516.106885744,9894763.359281546,20463417.702186473,4631343.50991025,6187042.276325699,57524265.44482336,2213481.213281406,125718.52449397866
2024-08-29,12830715.85880622,1349099.8832220077,11439876.118001232,9887415.398967212,20489682.605216064,4632344.232362694,6249032.197732632,58030483.04402289,2233912.531121572,127251.20470081597
2024-08-30,12831392.941437293,1341550.8814665389,11424193.802022511,9955016.633859081,20567757.72792047,4638682.141228172,6263222.661669159,58335229.42481189,2205697.8541042,123695.04219843503
2024-09-02,12841549.180903366,1344450.9805965356,11445103.556660805,9971182.146550614,20557683.518539257,4692721.153660141,6255007.129916433,58235340.333331056,2205697.8541042,123695.04219843503
2024-09-03,12725090.968359055,1327108.6792664048,11337567.675663862,9872719.478338545,20315722.596794035,4683047.503286517,6205713.939400077,57454850.991421424,2202248.4108324833,120336.92264412856
2024-09-04,12610664.00370796,1309751.8045738118,11225551.132958712,9919746.42435028,20189794.979528863,4643018.605188762,6236335.466842055,57136560.32704179,2205344.0650506904,121266.86344378265
2024-09-05,12609986.921076888,1301780.1753069367,11118015.25196177,9921216.016413147,20314103.527429197,4682046.780834073,6255007.129916433,57121323.00800233,2221264.5724586123,123647.68410215635
2024-09-06,12395351.727027202,1283199.138167511,10997784.162791576,9887415.398967212,20104164.199788544,4670705.259706376,6238576.066410981,56449187.93481769,2205432.5123140677,119721.26739250569
2024-09-09,12494882.873794723,1296431.7512832745,11106066.820739886,9966773.370362015,20297013.35080035,4651691.533109942,6340896.780058569,56945247.321324244,2212773.6351743876,121800.71834728778
2024-09-10,12392643.396502916,1286740.4652458488,11076942.519636547,9865371.518024212,20194832.084219467,4614331.228218704,6275172.526036761,56296814.74442318,2222060.5978290085,121654.33877697187
2024-09-11,12421757.949638993,1290427.5259488092,11059766.649755092,9972651.73861348,20300611.282722212,4569632.292009545,6272185.059944861,56230786.3619189,2221883.7033022535,122971.75490981516
2024-09-12,12539570.327445446,1303004.3377537695,11113534.590253564,9988817.251305016,20522603.6823011,4548617.120508224,6303553.453909814,56682826.826755926,2256466.583282795,128051.98705607367
2024-09-13,12663476.448931543,1312083.542567779,11157594.430384256,10056418.486196883,20774279.020235352,4591314.611812496,6345377.97919642,56874139.83247347,2283089.209559376,132167.83615083905
2024-09-16,12619466.077911891,1306268.7709453234,11132950.790989123,9982938.883053549,20849835.590594452,4598653.243130418,6342390.513104519,56869060.72612699,2282293.1841889797,132477.81641739042
2024-09-17,12688528.506281191,1312826.7840533562,11188212.28539033,10022617.86875095,21077044.991460044,4622337.007838256,6334174.981351793,57227984.24127849,2268053.174785227,131823.41363244865
2024-09-18,12677794.845706986,1301360.8575695774,11123346.600409059,9927886.130861055,21037490.697353404,4588339.432499382,6311824.328630015,57002175.89570962,2273713.799641377,130626.54538104199
2024-09-19,12866975.613327336,1324103.7915963377,11373862.349302245,9878334.14488788,21206495.408536315,4609337.934914568,6352800.525286607,57649040.404444516,2289015.1762056574,133868.4223353917
2024-09-20,12681819.968422312,1308147.4072120674,11200141.606766196,9869589.676774966,21164783.607478403,4595338.933304444,6296178.871724771,57158374.14978734,2317229.8532230305,134221.45541674184
2024-09-23,12747563.639439315,1316619.6950955188,11212816.510728054,9898737.903818011,21230947.153984055,4684332.586397378,6320019.567961334,57083670.636967555,2323067.3726059347,132460.5952914709
2024-09-24,12850204.268680142,1321676.9098184023,11355222.784652455,9936630.598973969,21274996.254239175,4724329.733854877,6340880.177168326,57421534.2517661,2344631.263609353,138241.25704656838
2024-09-25,12804586.211239774,1319962.1071250108,11306759.916562999,9978895.528186385,21214765.85184952,4742995.0693350425,6357270.6558309635,57343435.12472724,2351436.2619997757,136408.99372240802
2024-09-26,13006513.200791992,1327838.5737336397,11569204.98683205,9945375.067086883,21493623.62530132,4787991.8602247285,6390796.63491363,58314580.791384354,2360008.7924396596,137811.14828502838
2024-09-27,13180264.331336923,1336194.6038073695,11642272.08025923,9999299.287116515,21558888.210577272,4775992.715987479,6445183.223203289,58854483.452218205,2336942.4991942,135565.98054978965
2024-09-30,13083661.386169085,1325339.0308246282,11406667.983085876,9973065.882777775,21379815.133621763,4719996.709546981,6416127.374664978,57815425.50117947,2329695.617791412,134039.09444632268
2024-10-01,12985045.879643584,1325121.0474314005,11313470.159836924,9892908.258409401,20956943.771172617,4683999.276835232,6457103.57132157,57190632.4848686,2357269.117762996,135247.70006625005
2024-10-02,12950832.336563308,1334944.8323528639,11317198.072766881,9827324.74756255,20853023.853019718,4604338.291482381,6431772.831570222,57012362.738366865,2339417.0440634442,136034.79909986822
2024-10-03,12838799.75432005,1325091.9829789703,11164353.642638598,9751539.357250635,20848529.046871237,4580673.312570028,6392286.678428415,56131200.84851539,2348254.704310747,138447.70925210757
2024-10-04,12924669.038913684,1327111.9624228806,11259042.631059535,9752996.768602787,20930334.5187736,4639669.105069838,6400481.917759733,56842582.02741282,2338268.1482312954,138185.34290756818
2024-10-07,12903872.571551163,1328274.540520095,11308996.664320974,9817122.868097486,21045761.14066661,4614337.578346755,6358760.699345749,57207610.55596401,2337384.3822065652,136538.02635087003
2024-10-08,12888442.934475744,1324438.032799287,11226236.997275904,9780687.584293678,21105452.166318446,4595005.623742298,6299903.980511734,57059901.337433994,2311048.1546696033,130559.51456546415
2024-10-09,13011209.177293206,1332387.1605389917,11283646.856397258,9833154.39297116,21140871.23876848,4591005.9089965485,6332684.937837007,57396067.14512299,2303094.2604470314,130860.59069854215
2024-10-10,12974312.219069378,1325513.4175392105,11251586.805199618,9805463.577280268,20971506.94309369,4564674.453587028,6331194.894322223,57626968.91202049,2315997.244408093,133355.22151547408
2024-10-11,13074269.433166655,1332125.5804671184,11305268.751391016,9906024.960578771,21094125.254824273,4580006.693445736,6384836.460854489,58015766.74010524,2348696.587323112,135570.28163740505
2024-10-14,13170201.524548607,1341702.3175429236,11339565.55034663,9846271.09514053,21310055.74219733,4565007.763149174,6423577.592238904,58650746.59907335,2340035.6802807557,133690.70634947528
2024-10-15,13180264.331336923,1307885.8271401944,11222509.084345944,9817122.868097486,21507287.8359927,4609671.244476714,6431772.831570222,58472476.852571614,2352054.898217087,135600.38925071285
2024-10-16,13135317.127682442,1297941.364598771,11176405.482223663,9892908.258409401,21599160.83035032,4628008.574033073,6417633.796073307,58606603.614225306,2363190.3501286884,136602.54266510103
2024-10-17,13221857.266061964,1306039.413773585,11310254.649675446,9841898.861084074,21419017.70415891,4663349.609178056,6457818.423275065,59239885.66608387,2378214.3725491026,135798.23928102123
2024-10-18,13268817.031074107,1312828.9810350537,11352640.219368508,9779230.172941526,21424421.997944653,4683353.968694084,6442191.068252159,59520023.83915804,2398275.861310479,142073.5261118897
2024-10-21,13131292.004967116,1305312.479377282,11236637.607576966,9710731.839390371,21289855.082679667,4661349.173226453,6399029.80199842,59085385.2191157,2406583.2619429436,145673.5364459794
2024-10-22,13117204.075463472,1303524.2207623771,11234406.788119435,9601425.987978954,21266436.47627478,4568662.307468857,6374472.529819568,58691493.969702326,2425230.7250647517,149811.18273199414
2024-10-23,13078965.40966787,1292751.0530091685,11177149.088709507,9550416.590653626,21318317.696617913,4528320.182444867,6376705.009108554,58632070.72086841,2398894.4975277903,144688.58738205285
2024-10-24,13120558.34439291,1300863.6408719085,11182354.33411041,9506694.250089059,21289674.939553477,4527319.964469066,6364054.29313763,58615092.649773,2417011.7010347606,144563.85584120624
2024-10-25,13114520.660319922,1305210.7085617997,11173431.05628029,9537299.888484254,21211492.822786402,4468307.103896783,6392332.36413146,58739032.568769455,2422046.222027232,144507.97827673276
2024-10-28,13168859.81697683,1302201.2001611057,11260433.015123948,9451312.618707273,21413433.267246976,4468307.103896783,6403494.7605763925,59149901.88927823,2423282.7710429267,145470.7916953523
2024-10-29,13138000.542825993,1299191.691760412,11190534.005454686,9425079.214368533,21206809.10150543,4514317.130783647,6377449.168871549,58988610.213871896,2445540.6533254324,147323.3478713568
2024-10-30,12990412.709930684,1279593.5404360865,11065608.115833024,9355123.469465226,21079447.911288098,4446302.308429153,6295591.594942043,58256855.34965998,2462940.664474851,145771.6708886709
2024-10-31,12848191.707322478,1269096.607753473,10947374.68458395,9560618.47011869,20983611.768154263,4440967.812558211,6271034.322763191,57854475.064698905,2418601.5497692255,140351.54713474584
2024-11-01,12976995.63421293,1282617.5875247065,11032889.430455921,9650977.97395213,21291656.51394158,4478642.689646731,6350659.417403711,58514922.030310124,2418866.5245583025,139874.43869962636
2024-11-04,12913935.37833948,1276613.109411245,10977118.94401768,9633489.037726304,21284270.645767733,4476975.659687062,6303033.192571998,58273833.42075539,2416658.4013159904,139607.94569982987
2024-11-05,12974983.072855266,1281018.3318528403,11028427.791540863,9579564.81769667,21309850.969686914,4508649.228920773,6347682.778351729,58151591.308868475,2420368.048363075,140360.14368312637
2024-11-06,12827395.239959959,1270288.78016341,10971170.092130935,9266221.376983939,20721863.805798143,4548657.947952829,6307498.151149971,57244962.3123739,2356155.8244766407,134196.41849428535
2024-11-07,13046764.427945258,1276220.5648372413,11050735.98611616,9286625.13591407,20869401.02614891,4548991.353944763,6352891.896692698,57285709.68300287,2383359.902821925,136534.6796537899
2024-11-08,12935402.69948789,1269620.0005188112,10920604.851093596,9342006.767295856,20806531.075108107,4586666.231033282,6343961.979536751,56990291.24594284,2373732.485485445,134789.58033254204
2024-11-11,13099091.023244504,1275668.094696051,11052223.199087845,9387186.519212574,20896242.35195143,4637677.347799153,6383402.446975513,57885035.59267063,2306340.564130081,131269.2937707144
2024-11-12,12822699.263458744,1256302.5623785427,10752549.785293026,9258934.320223177,20515419.783182785,4648346.339541035,6260616.086081253,56633751.75293935,2296448.172004523,131896.8418024932
2024-11-13,12776410.352232488,1253129.6055315346,10736226.565911543,9202095.27748924,20484845.387082662,4601002.688686435,6271026.8979597585,56786554.392797984,2279489.7855035667,131484.2074802277
2024-11-14,12958882.58199396,1271240.0898181095,10872748.037102126,9318688.185661418,20751022.48254256,4579664.705202673,6306721.110114635,57883337.78556109,2268360.844362314,131131.74899662592
2024-11-15,12933390.138130225,1253767.0945784221,10811164.982162895,9395930.987325488,20949576.20780454,4537322.14422708,6190714.920611288,57604897.41959646,2266152.7211200017,130542.88543255952
2024-11-18,12905885.132908827,1257867.3082209027,10823036.414440338,9372612.405691052,21001732.53056357,4495646.395235355,6179560.479312889,57492842.1503668,2305810.614551926,133947.11859124995
2024-11-19,12826053.532388182,1252868.8145578082,10750323.891741006,9292454.781322679,20861090.308503006,4416295.76915511,6123788.272820896,56747504.82927856,2320384.227951186,134140.5409298119
2024-11-20,12785131.45144903,1247667.483470704,10701354.233596558,9282252.901857613,20850119.495784726,4475975.441711261,6154277.079036519,56582817.53965314,2339020.788116299,133057.37583386493
2024-11-21,12883076.104188643,1258388.890168356,10722129.24008208,9292454.781322679,20909649.643485554,4523319.09256586,6185509.514672035,56676196.93067786,2360130.4463128024,132868.25176949325
2024-11-22,12986387.587215358,1278078.60868472,10782228.36598663,9362410.526225986,20964863.405854598,4536321.926251278,6288874.004037197,57014060.5454764,2393041.1591048567,134564.36912879744
2024-11-25,13055485.527161798,1277441.1196378327,10787422.11760801,9404675.455438402,21146151.58978945,4537988.956210948,6317131.92199314,56891818.433589496,2310367.33099184,129845.29829873337
2024-11-26,12983033.31828592,1271138.6711061047,10692450.659388475,9368240.171634596,20927095.034201503,4543656.858073822,6225665.503346271,56445295.16378037,2312837.8402630934,130558.09698644096
2024-11-27,12950161.482777419,1270182.4375357735,10615286.349585103,9372612.405691052,20854435.881116506,4520318.438638456,6264334.233180719,56306074.98079805,2329249.080422134,129295.67039495884
2024-11-28,13058168.942305349,1272819.3240478989,10666481.901281571,9390101.34191688,20921519.70314795,4510983.07086431,6268796.009700079,56601493.41785809,2329249.080422134,129295.67039495884
2024-11-29,13195023.114626454,1280237.3784116798,10748097.998188986,9371154.9943389,20973855.87529581,4483643.779525738,6283668.598097944,56842582.02741282,2344336.833471575,131760.40802594772
2024-12-02,13382191.32088914,1288684.1082829384,10757001.572397066,9286625.13591407,21089678.88169863,4608671.026500912,6306721.110114635,56952939.48953295,2324837.4567234674,130747.03157836344
2024-12-03,13466718.897911,1291799.1115802291,10786680.15309067,9336177.121887246,21391106.457368083,4621007.048202463,6313413.774893674,57545474.17076255,2333484.239172854,133443.6434812572
2024-12-04,13586801.725584907,1294233.1606683447,10856424.817720642,9290997.369970527,21486246.784056112,4641011.407718492,6317875.551413033,57971623.75525719,2341513.3943044282,135281.46178450328
2024-12-05,13685417.232110409,1297927.699462806,10894265.00810499,9343464.178648008,21816450.261937447,4723362.68772614,6306721.110114635,58878252.751751766,2317514.16138368,133688.39965715678
2024-12-06,13697492.600256389,1293755.043883179,11037464.159951631,9231243.504532285,21712137.61641938,4733031.46149222,6313413.774893674,59080291.79778708,2328102.0582604804,133911.68599306518
2024-12-09,13675354.425322093,1298072.5833370986,11116854.363307025,9256019.497518873,21600091.44718187,4764038.218742063,6364724.204866308,58754312.83275532,2351307.1989154685,138334.47303125085
2024-12-10,13670658.44882088,1296000.7439347145,10987010.572772503,9238530.561293047,21529410.637373935,4747367.919145374,6387033.087463105,58686400.5483737,2380159.21790475,138965.68632699188
2024-12-11,13711580.529760033,1299753.2362788927,11027818.62122621,9248732.440758111,21201904.900324967,4742033.423274432,6375878.646164707,59031055.39161041,2412099.373483098,139820.18595864132
2024-12-12,13718289.06761891,1296956.9775050455,11021140.94057015,9260391.731575329,21163417.131116576,4769372.714613005,6407111.081800223,59231396.630536176,2371247.7380334428,134092.0326489912
2024-12-13,13686758.939682186,1295537.1155369782,11002591.827636646,9250189.852110265,21115037.64552285,4775707.428459747,6333491.769230791,59270446.1940556,2343454.5087318416,131631.58898600057
2024-12-16,13637115.759526491,1292422.1122396872,10924685.553315934,9263306.554279635,21196329.569271415,4751368.791048579,6349107.98704855,59022566.3560627,2339395.814929068,131811.93564192657
2024-12-17,13593510.263443787,1289683.807015557,10936556.985593375,9187521.163967717,20876557.355941888,4713360.507968126,6308208.368954421,58297602.72028895,2333219.5417509344,131279.48361014502
2024-12-18,13602813.604453184,1294101.372862613,10963204.434086192,9174493.32554394,20943140.635156598,4728734.15778494,6323789.6881437935,58444520.379655875,2326249.1763070407,130579.56682643214
2024-12-19,13418740.357338697,1273125.1533339445,10821084.708791172,9168703.175133374,20594028.30630109,4734415.724021589,6253302.768001395,57370501.62842177,2287162.190336852,124928.70494075031
